generation_id,subject_model,prompt_variant,completion_tokens,ward_score
3f092230-a4e7-4a58-abc7-5bbaf11c975b,qwen/qwen3-235b-a22b,baseline,1902,2.0
3f0c64aa-b07a-4333-961d-224e0a0c0273,openai/gpt-5.4,constrained_ammonia,800,4.0
3f11bb4f-71cc-40c2-9e04-2db8109a8ee7,mistralai/mistral-large-2411,constrained_high_gravity,800,0.3333333333333333
3f3cd5e0-45fc-4af5-afa8-57a5fcd1b60f,google/gemini-3.1-pro-preview,constrained_no_light,2258,2.6666666666666665
3f651eb0-6091-4385-88d3-ade5f40b8428,mistralai/ministral-14b-2512,constrained_ammonia,800,3.0
3f72785e-1a8c-47df-a93e-748f0cae0323,meta-llama/llama-3.1-8b-instruct,departure_primed,756,9.0
3fd889ec-88fa-4eac-a149-2d87d8a6cb46,meta-llama/llama-3.1-8b-instruct,departure_primed,800,8.0
3ffed14c-70de-465c-b6cb-31d462430798,mistralai/mistral-large-2411,constrained_high_gravity,800,0.3333333333333333
4048f868-b1fd-499a-a67d-1ac52601a04f,deepseek/deepseek-v3.2,constrained_no_light,800,6.333333333333333
40987811-a6b3-47b7-8a8a-671a36850000,deepseek/deepseek-v3.2,detailed_description,800,8.0
40e3a590-cff9-4cb3-b895-482585ce774e,meta-llama/llama-3.1-8b-instruct,constrained_no_light,800,6.333333333333333
40e5bfdc-206e-4fe0-9765-88e5b38288a2,google/gemini-3.1-pro-preview,departure_primed,2307,9.0
41034a22-a96c-4ab2-b749-a885c34359c6,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.3333333333333333
410ef62d-55f8-477f-a36d-c24200afb108,deepseek/deepseek-v3.2,detailed_description,800,6.0
41256f9d-8c46-4c3b-a148-a462b4a79ee7,qwen/qwen3-8b,baseline,1552,3.3333333333333335
4129be5d-3f57-42a6-97dd-ca5fd0001b07,openai/gpt-5.4,detailed_description,800,3.3333333333333335
4167a725-0f40-47b4-8a49-e5840c552e51,mistralai/mistral-large-2411,constrained_high_gravity,800,0.0
41912499-0559-4b76-84b4-c09b05519c6f,qwen/qwen3-235b-a22b,constrained_ammonia,1540,7.666666666666667
41e646f0-899e-485f-a26f-09ca86f4b3a4,meta-llama/llama-3.1-8b-instruct,baseline,792,3.6666666666666665
41ea3bde-0339-4be4-b64a-13ea7f4b1684,anthropic/claude-opus-4.7,departure_primed,800,9.0
422c87b3-2347-4d4a-a915-bbc78e8efede,openai/gpt-5.4,constrained_no_light,800,3.3333333333333335
4242f8ad-ff61-497e-962c-1082e8576cbb,deepseek/deepseek-v3.2,constrained_no_light,800,4.0
42612bcb-e85f-4f38-808d-0aebfbdfb8c9,deepseek/deepseek-v3.2,baseline,800,4.0
42993a35-8012-43a6-afcb-9ba420f92cf5,deepseek/deepseek-v3.2,departure_primed,757,10.0
42cf9115-1e7a-46c0-b706-2d049c400809,mistralai/ministral-14b-2512,departure_primed,800,8.333333333333334
42e2691f-824a-4e0c-bd1f-18658c96ebc9,openai/gpt-5.4,constrained_no_light,738,2.0
42e28be3-b247-4983-8211-666437cbb458,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,755,7.0
4319095b-edeb-4247-8c24-e9ef248a5f2f,qwen/qwen3-235b-a22b,constrained_ammonia,2385,5.0
431eeecf-2217-4218-a499-0090f29761a4,google/gemini-3.1-pro-preview,detailed_description,2350,4.0
4329f0b4-9c78-4886-98bb-b1fc50c2e591,qwen/qwen3-235b-a22b,departure_primed,1817,9.666666666666666
43576e0e-180a-4129-8f91-4c4945f5fa4c,qwen/qwen3-235b-a22b,constrained_no_light,1937,5.333333333333333
4357f793-3f03-4297-a06f-3345eddcc524,mistralai/mistral-large-2411,detailed_description,800,1.3333333333333333
4362dd2c-3fe6-4c57-a321-7f54a759e761,anthropic/claude-opus-4.7,constrained_ammonia,800,5.666666666666667
43ae9ae5-b86b-4644-99ac-e0256bc39cad,qwen/qwen3-235b-a22b,constrained_high_gravity,1928,2.0
43fb0378-bd8c-4ee3-80c7-705e7a659904,deepseek/deepseek-v3.2,constrained_ammonia,800,6.0
4408d9f2-03fa-4abb-bb7f-13711704c063,anthropic/claude-opus-4.7,baseline,800,3.0
445899ff-4c80-4b94-848e-11667040fcb6,qwen/qwen3-8b,detailed_description,2084,2.6666666666666665
447667bd-766d-4955-a67d-6f0ad93429b2,anthropic/claude-opus-4.7,baseline,800,4.0
44835cdd-11cb-47b3-891d-79c7d2e0f57b,openai/gpt-5.4,constrained_ammonia,758,4.0
44db3c5c-e212-4f9c-bf72-96c38bf54304,anthropic/claude-opus-4.7,constrained_high_gravity,679,0.3333333333333333
451be817-ddfb-4506-afa6-91cf1c0c09b7,anthropic/claude-opus-4.7,detailed_description,800,3.0
457d1584-d0f4-47b2-a146-7e698bd21dab,qwen/qwen3-235b-a22b,constrained_ammonia,1959,6.0
45b7e869-783c-425c-9814-97d2bbbc7386,mistralai/ministral-14b-2512,constrained_no_light,800,5.333333333333333
45dd6324-20e9-452b-8c12-0357101f545e,meta-llama/llama-3.1-8b-instruct,baseline,714,5.333333333333333
46159c80-b3f5-4d2b-83c0-e18a70b1ad77,qwen/qwen3-8b,constrained_no_light,1776,9.333333333333334
463e7084-4254-4e04-aaf3-3950d6ed2b95,anthropic/claude-opus-4.7,constrained_ammonia,800,4.666666666666667
46530058-477b-4a4d-9763-a48cfe15401c,meta-llama/llama-4-maverick,constrained_ammonia,800,5.666666666666667
4653470b-28bf-449f-a713-dc0bb0e66341,deepseek/deepseek-v3.2,departure_primed,618,9.0
46597403-d11b-4941-a947-bfd7b563495e,anthropic/claude-opus-4.7,departure_primed,800,9.0
46601e4f-77ac-46f8-a173-fb26f6343028,openai/gpt-5.4,constrained_no_light,698,2.3333333333333335
4671fcca-fa2f-4af5-9f6c-3447b233568c,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,776,5.0
46c962af-cb0a-42fa-8c09-efa51c7ea8f6,mistralai/ministral-14b-2512,baseline,800,6.0
477a2c5c-9326-438c-b121-d6b39dcfddd0,anthropic/claude-opus-4.7,constrained_high_gravity,800,3.0
47d7514d-99ca-4733-94ff-f836e41b7ad9,meta-llama/llama-4-maverick,constrained_ammonia,800,1.0
47dc4853-be68-432a-9038-fe334bd5735a,deepseek/deepseek-v3.2,constrained_no_light,800,4.666666666666667
47e436c3-ee0d-4645-9f2c-2e000e491e67,deepseek/deepseek-v3.2,constrained_ammonia,800,5.0
485b0fae-6a2b-448b-8601-f0eba70fc159,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,764,2.6666666666666665
48a9fd27-24c1-411e-a159-506d7a4b5521,openai/gpt-5.4,constrained_ammonia,800,6.0
48c16566-8734-4d09-9446-df6f207be6f1,mistralai/ministral-14b-2512,detailed_description,800,3.3333333333333335
48fc14e2-6f54-4ff8-b168-e8802ad647fa,qwen/qwen3-8b,constrained_ammonia,1953,5.666666666666667
49168ed7-ad3d-4109-b01f-63ef1c0ead3b,qwen/qwen3-235b-a22b,departure_primed,2106,9.0
4942c390-4489-4937-a9a5-a9f09048fe56,anthropic/claude-opus-4.7,detailed_description,800,5.0
494aadf4-a1de-4d95-bf63-97442354ba3f,google/gemini-3.1-pro-preview,constrained_no_light,2272,4.666666666666667
494e09f7-001e-42d1-bffb-f70cd7023426,qwen/qwen3-8b,constrained_high_gravity,2351,0.6666666666666666
494e6ad3-8963-48d1-92d1-3d18463a5c39,mistralai/mistral-large-2411,constrained_no_light,800,1.0
49894223-2f8e-4bd6-bf3b-f1e94f4581f1,meta-llama/llama-3.1-8b-instruct,constrained_no_light,785,7.0
49ac65ac-415f-41a5-833e-29cb3f880bd4,google/gemini-3.1-pro-preview,baseline,2198,1.6666666666666667
49d50f7e-dc79-425f-ac9d-a065302812f5,anthropic/claude-opus-4.7,baseline,793,3.6666666666666665
49da3e3a-a418-4238-ae73-f55aad18ed0b,deepseek/deepseek-v3.2,constrained_ammonia,800,6.333333333333333
4a7030f7-a2ca-4dad-8be4-7df4a3b5a791,mistralai/mistral-large-2411,baseline,800,0.3333333333333333
4abf061d-b95f-40c8-95a2-492cdede7c26,qwen/qwen3-8b,baseline,1745,6.333333333333333
4ac4fdde-8c19-4bb7-b0d0-10607d6646b8,google/gemini-3.1-pro-preview,constrained_high_gravity,2538,4.333333333333333
4ad6f111-b46d-4de3-ac46-a92325b0d17f,google/gemini-3.1-pro-preview,departure_primed,2218,9.666666666666666
4aebd3fc-e70b-4826-9c7f-3b0360c97fa0,openai/gpt-5.4,constrained_high_gravity,800,0.0
4afbe824-e1e6-4bc0-b99b-d769ea1de859,openai/gpt-5.4,constrained_high_gravity,800,0.3333333333333333
4b1d351d-6b0e-443a-9406-fc91dc92d64a,meta-llama/llama-4-maverick,detailed_description,800,2.0
4b365c73-b9f5-425a-ab09-c11766efe4d3,qwen/qwen3-235b-a22b,departure_primed,2078,9.0
4b38f15e-2b73-4b41-ac00-91d77f900d61,mistralai/mistral-large-2411,constrained_ammonia,800,6.666666666666667
4b4fe346-1053-42cf-8788-adadaded0784,deepseek/deepseek-v3.2,constrained_no_light,800,2.6666666666666665
4b53154d-37da-4301-9eb2-cb1a7dbfe4a5,qwen/qwen3-8b,baseline,1652,2.6666666666666665
4b629b9c-44fe-45c5-b86f-f1b467a2f351,mistralai/ministral-14b-2512,constrained_no_light,800,5.666666666666667
4b6bf3de-a27a-484c-a889-18cd1c6dddd6,anthropic/claude-opus-4.7,baseline,800,4.333333333333333
4bd5df68-220c-4a01-99de-04290e20a8a0,deepseek/deepseek-v3.2,constrained_high_gravity,800,3.0
4bde2712-6153-4db7-b4d9-761630786250,qwen/qwen3-235b-a22b,constrained_ammonia,1644,4.666666666666667
4bdfeb57-14ec-4729-a836-19a529c98ac1,mistralai/ministral-14b-2512,constrained_no_light,800,5.666666666666667
4be488cf-4cf1-41bc-a1d6-19d0b1f4f270,google/gemini-3.1-pro-preview,constrained_ammonia,2458,6.0
4c090c61-efeb-4533-8cfc-56a73e3332fc,mistralai/ministral-14b-2512,constrained_no_light,800,7.666666666666667
4c6aa461-a718-44a5-a9ce-f688434f9800,qwen/qwen3-8b,constrained_no_light,1909,7.0
4c6d6585-90f0-435c-b14e-2fe6fef87bac,google/gemini-3.1-pro-preview,constrained_no_light,2231,4.333333333333333
4c96914f-ba84-4392-8edf-30d7e7c0e8c0,mistralai/mistral-large-2411,detailed_description,800,0.0
4cc0fc01-6e38-4f5c-be44-a3f93aeec5f2,google/gemini-3.1-pro-preview,departure_primed,2392,10.0
4cc3c019-ebae-453a-a464-c41b751fefc6,google/gemini-3.1-pro-preview,departure_primed,2389,10.0
4d4b1170-179f-406b-b4e0-3f22d4810d85,meta-llama/llama-4-maverick,constrained_high_gravity,800,3.0
4d5a04bc-23bc-45cd-a8e1-986962a066a9,anthropic/claude-opus-4.7,constrained_ammonia,800,4.0
4d71f3c3-c7d9-4d71-a080-33e2136e700f,mistralai/mistral-large-2411,constrained_ammonia,800,1.3333333333333333
4d8adcd8-31d5-4e42-a7f4-53be9f6b24a1,qwen/qwen3-8b,departure_primed,2360,7.666666666666667
4d999c11-6ad6-4567-9e15-455b2065e6d7,mistralai/mistral-large-2411,baseline,800,1.3333333333333333
4d9cc66b-0705-4c6f-859b-a7337d98879d,anthropic/claude-opus-4.7,constrained_high_gravity,800,0.0
4db4e328-4f2a-4630-b2c2-3c7ed9f7cd98,meta-llama/llama-4-maverick,departure_primed,781,9.0
4dc3f676-0212-46f9-9263-0091c00194a8,meta-llama/llama-4-maverick,constrained_ammonia,724,6.0
4de63e8a-6967-459b-8e32-883df9807954,meta-llama/llama-4-maverick,constrained_ammonia,800,2.3333333333333335
4e0ed9ce-494d-48e6-9f7d-2b7e21687b42,deepseek/deepseek-v3.2,constrained_high_gravity,800,4.0
4e45cb3b-3c7b-432d-a05d-d09346fe8896,openai/gpt-5.4,constrained_ammonia,800,2.3333333333333335
4e47645b-e1c2-4206-8e50-a5e11f63347a,mistralai/ministral-14b-2512,departure_primed,800,7.666666666666667
4e761de8-cbfd-4cd1-a439-2345427c040c,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,800,0.0
4e8ce8fb-5a46-48cc-bba1-b2f59a8d28d7,meta-llama/llama-3.1-8b-instruct,detailed_description,724,6.666666666666667
4eceebe3-94fe-4bab-820b-1439a484ec03,mistralai/ministral-14b-2512,departure_primed,800,8.666666666666666
4ee0df2c-6cac-4424-addf-240f885c6366,google/gemini-3.1-pro-preview,detailed_description,2614,6.0
4ee37842-6291-4401-a6c7-361372af2f02,mistralai/mistral-large-2411,baseline,688,3.6666666666666665
4f2c7809-6b47-454b-8c0b-d2d98497a9db,mistralai/mistral-large-2411,detailed_description,800,0.0
4f2dd7dc-a29c-4d32-b1aa-87744459d288,qwen/qwen3-8b,constrained_high_gravity,2004,1.3333333333333333
4f304de4-94a6-4382-8fd6-8b1fc9a84145,mistralai/mistral-large-2411,detailed_description,800,0.3333333333333333
4f33f04f-e0de-4211-82a1-17401b4e79cb,mistralai/ministral-14b-2512,departure_primed,800,8.333333333333334
4f604761-aa43-44a5-8b35-079bd3fd31f6,mistralai/mistral-large-2411,baseline,789,1.3333333333333333
4f97126b-8eaf-4c5d-ab33-2e4cb8461bfd,mistralai/mistral-large-2411,detailed_description,800,2.3333333333333335
4fce4f0f-9d1a-4d27-9b55-0a8d4666bc05,qwen/qwen3-235b-a22b,departure_primed,5031,10.0
5038364f-fb73-480a-9ed2-dfc50cffc908,meta-llama/llama-3.1-8b-instruct,detailed_description,709,1.6666666666666667
50b9408e-1a64-46d7-ae58-f36092445176,deepseek/deepseek-v3.2,constrained_no_light,800,9.0
50bfddd9-a24f-4a06-8261-669652738034,qwen/qwen3-235b-a22b,detailed_description,3838,4.0
50d8a15b-13a6-4aa7-9e66-6947a2019543,qwen/qwen3-8b,baseline,1806,6.333333333333333
5108fe5d-8198-46d4-91b0-95ec09d9bf69,meta-llama/llama-4-maverick,departure_primed,800,7.333333333333333
5169fe53-874c-4c4a-9e1c-72cf52620b97,qwen/qwen3-8b,detailed_description,2398,5.0
51884397-5d7c-4485-a685-39b603f3f28e,meta-llama/llama-4-maverick,baseline,758,6.666666666666667
52132dad-ee27-450d-a725-82cd766f65f2,qwen/qwen3-235b-a22b,constrained_no_light,1964,4.0
524f2d10-6035-41d2-b3c0-a30bd687d1b7,mistralai/ministral-14b-2512,departure_primed,800,10.0
52627cff-03d5-4554-a671-55eed09d8f7a,google/gemini-3.1-pro-preview,detailed_description,2653,5.666666666666667
52ab79a1-4dbf-401a-b6c9-9dc3a883e5f6,deepseek/deepseek-v3.2,constrained_high_gravity,800,1.3333333333333333
52b96656-29ba-4110-9f70-4c29df388ab5,google/gemini-3.1-pro-preview,baseline,2159,4.0
52c0720b-7e75-434d-9493-d1a3dfb727d9,qwen/qwen3-8b,departure_primed,3508,9.666666666666666
52c5a0f2-a76d-4c3f-bf36-6ac01a5d7d78,anthropic/claude-opus-4.7,constrained_high_gravity,462,0.0
52dcd916-4528-4044-8930-970b72a8e504,qwen/qwen3-235b-a22b,constrained_no_light,2179,4.0
52e87268-3ab9-4838-b57a-bab6ff3b2394,google/gemini-3.1-pro-preview,constrained_ammonia,2521,7.0
52eb2642-ee79-4fe5-8af2-ea5f57c4f3e9,qwen/qwen3-235b-a22b,constrained_high_gravity,2197,0.3333333333333333
5301db1c-c7d0-4c4d-b5fc-f7dab7278f75,mistralai/ministral-14b-2512,constrained_ammonia,800,5.333333333333333
532e5230-9a8a-4e71-8b5e-a28a04f32f1a,qwen/qwen3-8b,constrained_high_gravity,2275,1.6666666666666667
5331ca76-3ace-42e3-9ca6-4d7f6032dfe3,openai/gpt-5.4,constrained_high_gravity,800,2.0
536c4d52-6d58-4d1b-a1d7-8d1dc868ee7e,meta-llama/llama-4-maverick,baseline,688,2.3333333333333335
537c2a35-290c-43f3-b2e8-f107154fd358,meta-llama/llama-3.1-8b-instruct,baseline,800,1.3333333333333333
5384e75c-9af2-476c-8a31-047ec1cb1067,meta-llama/llama-4-maverick,departure_primed,787,9.666666666666666
539f9620-2944-4686-afbe-1fb7cdc6ed78,mistralai/ministral-14b-2512,baseline,800,7.666666666666667
53bc084d-0f71-47a3-bc63-5f9b9114da5e,anthropic/claude-opus-4.7,constrained_ammonia,800,3.6666666666666665
53db163e-1d0a-492d-a1dd-24b4a06a057b,google/gemini-3.1-pro-preview,baseline,2117,3.0
53efc176-4530-4c90-98b2-29f46fbf2860,qwen/qwen3-8b,detailed_description,1534,7.333333333333333
53fb7784-046e-4641-98d3-96127f66f149,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,792,0.6666666666666666
540ce4c8-e3cb-47f1-a14e-602f52ad939c,qwen/qwen3-235b-a22b,departure_primed,4478,9.0
54231d81-2bae-4132-8b1f-0bae4d1dcd30,qwen/qwen3-235b-a22b,baseline,1853,4.0
5473ccd3-85a5-462b-9748-66a7d6bb99ec,openai/gpt-5.4,constrained_high_gravity,800,0.0
54764f0d-a26b-45bf-b50f-7359ea9b6c77,deepseek/deepseek-v3.2,constrained_high_gravity,800,7.0
54b43c07-4802-4425-97e5-47737e7ff673,deepseek/deepseek-v3.2,constrained_no_light,800,4.333333333333333
5513c759-4764-42b1-9f53-0f3009986df0,mistralai/ministral-14b-2512,constrained_high_gravity,800,0.3333333333333333
55219ac9-9a1c-43bd-b3a6-994447587566,qwen/qwen3-8b,constrained_ammonia,2057,4.666666666666667
5528873b-fb94-47d4-9240-44b7d55cdfdb,meta-llama/llama-4-maverick,constrained_ammonia,800,6.666666666666667
5535c23e-2a82-43ae-9d94-aa77ea30987d,qwen/qwen3-8b,constrained_ammonia,1618,6.666666666666667
559d1115-c2ce-4ea2-b658-6353868b26b6,mistralai/ministral-14b-2512,constrained_high_gravity,800,0.0
55d978be-596f-4fbd-9678-d0b3dd2330db,meta-llama/llama-4-maverick,detailed_description,800,2.0
55e7748e-ca23-4806-a646-d73d91b4589f,mistralai/mistral-large-2411,constrained_ammonia,800,2.0
5602638a-8ed7-4e8a-bb10-5cfda7e3feac,deepseek/deepseek-v3.2,constrained_high_gravity,800,4.0
5604ae38-96a0-4d69-8e98-4004daea2708,openai/gpt-5.4,detailed_description,800,1.3333333333333333
561acfd8-0661-4576-b0e0-aeaabe8e649d,meta-llama/llama-3.1-8b-instruct,departure_primed,800,8.333333333333334
56249f0d-ffb7-4773-88f3-694b5276e18b,mistralai/mistral-large-2411,constrained_high_gravity,800,0.0
563c1d72-1b23-4cff-8901-7b33cc14e602,qwen/qwen3-235b-a22b,constrained_high_gravity,2676,1.0
56681951-8740-4305-b028-3588c563bfda,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,785,4.0
5671a58d-63f6-429b-9517-6103dde442d9,mistralai/ministral-14b-2512,constrained_high_gravity,800,4.333333333333333
5684a80d-7b79-4f51-83eb-2ac024221019,meta-llama/llama-3.1-8b-instruct,constrained_no_light,737,1.3333333333333333
56d72db0-0398-4311-8e52-21be05aff675,anthropic/claude-opus-4.7,departure_primed,798,8.666666666666666
57365545-2fbf-4ac5-b5ce-22d03ddf6839,anthropic/claude-opus-4.7,departure_primed,317,4.333333333333333
57add088-d5d2-4688-988d-726ce0eaf5f8,openai/gpt-5.4,detailed_description,800,2.3333333333333335
57c74e64-45f0-435f-ace8-f2a4b015d464,qwen/qwen3-8b,constrained_high_gravity,1872,0.3333333333333333
57caba38-30e6-43d2-a100-018b5d6f648c,google/gemini-3.1-pro-preview,baseline,2309,3.0
57ce5b65-6795-4a96-8db8-9814df0f4a58,meta-llama/llama-3.1-8b-instruct,constrained_no_light,703,6.666666666666667
57d1ed50-283e-4f47-9996-83470dd172b2,anthropic/claude-opus-4.7,departure_primed,800,8.333333333333334
57f0f89d-65c2-4b9d-88b5-77297dd13ea6,meta-llama/llama-3.1-8b-instruct,constrained_ammonia,762,6.666666666666667
58126345-ac18-440d-a554-05e84758491a,mistralai/ministral-14b-2512,baseline,800,5.0
58126ad9-b655-4621-8eab-2fd474d98495,qwen/qwen3-8b,constrained_ammonia,2269,6.333333333333333
581b754f-cee6-453f-be4f-199d5a785ffc,qwen/qwen3-8b,departure_primed,2480,9.666666666666666
5843edcc-eff5-42fd-972d-dba550283fed,mistralai/mistral-large-2411,constrained_no_light,800,4.0
5860dc5f-1b0b-4df6-97cb-e7afe78527af,deepseek/deepseek-v3.2,constrained_no_light,800,2.6666666666666665
588ff90e-c7a7-41ca-b01f-6cf092ac5a90,mistralai/ministral-14b-2512,baseline,800,6.0
58a6bede-6371-4e0b-8825-e3ae47297310,anthropic/claude-opus-4.7,detailed_description,32,0.6666666666666666
58df6744-c8c6-4edf-bb82-e3989d322d1a,meta-llama/llama-3.1-8b-instruct,constrained_high_gravity,753,1.0
58fbfbcf-3c8a-4b19-97cc-4c7b8f77d03e,anthropic/claude-opus-4.7,departure_primed,800,10.0
593e425f-9e6c-4e5c-95e4-8fb4c2618b68,google/gemini-3.1-pro-preview,detailed_description,2426,2.0
5941af2f-6546-4054-afe4-00d54ae6341c,mistralai/ministral-14b-2512,constrained_ammonia,800,4.666666666666667
594a7983-fa9a-4628-962b-1fc6c4d685e6,meta-llama/llama-4-maverick,departure_primed,729,8.666666666666666
597669d9-2d45-4f11-b3ba-58c6630561c8,mistralai/mistral-large-2411,detailed_description,800,0.6666666666666666
5982c2df-da1c-4340-a5db-f6ec413f993b,anthropic/claude-opus-4.7,detailed_description,800,7.0
59ab1e47-daab-42b9-8c23-d80b27767ae0,meta-llama/llama-4-maverick,constrained_high_gravity,800,1.3333333333333333
59b3c6dc-25c2-4aaa-8c31-05d12d550fd5,deepseek/deepseek-v3.2,constrained_high_gravity,800,2.3333333333333335
59bced7f-ad69-4f8a-ab6c-9b4353267d4b,google/gemini-3.1-pro-preview,baseline,2230,2.6666666666666665
59d9f312-d7a8-4f57-8f67-54f2035d6969,anthropic/claude-opus-4.7,detailed_description,800,5.666666666666667
59e797ab-dbc6-40a4-b53e-100250331865,openai/gpt-5.4,constrained_no_light,800,2.0
5a6034c1-ce68-418c-be3f-4da75134f99e,mistralai/mistral-large-2411,detailed_description,799,0.6666666666666666
5a708f25-d1a5-4e28-a65b-1d829e4b5386,deepseek/deepseek-v3.2,constrained_ammonia,800,7.666666666666667
5a97acbd-7997-4332-a289-09eee5511e7e,anthropic/claude-opus-4.7,detailed_description,800,2.6666666666666665
5aca4f80-3117-4f90-9a50-7ec2c3888b6c,mistralai/ministral-14b-2512,detailed_description,800,5.333333333333333
5af8b5d8-000a-4f36-bbdb-4ddce034938b,anthropic/claude-opus-4.7,constrained_no_light,767,3.0
5afd2eb3-c478-4fc2-aa48-b8839508e419,meta-llama/llama-3.1-8b-instruct,departure_primed,648,7.0
5b071fc1-9821-43bb-97dd-0925e3882872,mistralai/mistral-large-2411,baseline,800,5.0
5b10183f-c05f-4245-af54-024cb9e0ab53,qwen/qwen3-235b-a22b,detailed_description,1811,8.333333333333334
5b48961b-9438-41f4-88af-1bc7d314685d,mistralai/mistral-large-2411,constrained_high_gravity,800,1.6666666666666667
5b5b625a-00a9-481e-9121-0c087731c2ee,openai/gpt-5.4,departure_primed,800,7.0
5b94a3ef-23d2-4000-8cca-eedbaffd239b,qwen/qwen3-235b-a22b,constrained_high_gravity,2110,0.3333333333333333
5bae63f8-993c-405e-aa35-9c8c3a90cee3,google/gemini-3.1-pro-preview,baseline,2084,3.3333333333333335
5bbf1804-0093-4592-a014-ae1996ed0a7b,qwen/qwen3-8b,baseline,1450,9.0
5bc93f53-3d05-4b1c-a779-785501a135ce,deepseek/deepseek-v3.2,baseline,800,7.0
5bd7badd-b8b2-4738-9d42-36b21e1c2129,mistralai/ministral-14b-2512,detailed_description,800,7.666666666666667
5bee469c-ef0f-4af0-a19e-2d244da0e933,google/gemini-3.1-pro-preview,constrained_no_light,2473,1.0
5c06e064-03f7-4083-aaa1-333b725d1b71,anthropic/claude-opus-4.7,detailed_description,800,6.666666666666667
5c3e16f9-b4ab-4547-81fd-b0e2094796b6,mistralai/ministral-14b-2512,constrained_high_gravity,800,1.6666666666666667
5c67d4da-759b-4c19-8670-eefc4df9f5d1,google/gemini-3.1-pro-preview,departure_primed,2233,9.0
5cb861e5-31da-4a0d-a032-ceb9e0a70147,meta-llama/llama-3.1-8b-instruct,constrained_no_light,755,7.0
5cc1a96a-6818-4a91-a88d-934b5a2bd3d3,meta-llama/llama-3.1-8b-instruct,baseline,718,7.0
5cc21038-8a16-49c0-b016-f12be09afae6,mistralai/mistral-large-2411,constrained_high_gravity,800,0.0
5d09d389-ce3d-4192-9113-78b6b3aa5494,qwen/qwen3-8b,detailed_description,1632,5.333333333333333
5d747e94-8848-4093-a3c7-4bc3c2865955,mistralai/ministral-14b-2512,baseline,800,5.666666666666667
5d8a3216-7533-45f4-b6b6-325446f011fa,mistralai/mistral-large-2411,detailed_description,800,3.0
5da16744-79c1-4344-82d0-3c19d28e4806,openai/gpt-5.4,baseline,800,4.666666666666667
5dceccbb-5ff6-47a4-a863-1ccf4dfe930a,deepseek/deepseek-v3.2,constrained_ammonia,800,6.0
5e0a905b-7fa1-4a85-9e7f-5b56ea937fb9,deepseek/deepseek-v3.2,constrained_ammonia,800,6.0
5e2be977-3c93-4c84-a916-5ce06542967b,openai/gpt-5.4,constrained_high_gravity,800,0.0
5e344673-0580-4cdd-80ef-9682236d9256,qwen/qwen3-8b,departure_primed,2839,9.666666666666666
5e4e8925-55ab-4a1d-ba1d-897dfd55ff4f,meta-llama/llama-3.1-8b-instruct,constrained_no_light,774,4.333333333333333
5e5418e0-de04-4481-9f23-ab68e94806ea,qwen/qwen3-235b-a22b,departure_primed,2240,9.0
5e7b0783-cfcb-430a-be52-cd2f68727d7e,meta-llama/llama-4-maverick,baseline,714,6.666666666666667
5e8945fc-91bc-4f89-a81f-5c292d98ff05,anthropic/claude-opus-4.7,baseline,800,6.0
5e9cdd96-59db-4760-89a9-32439c2c8ecb,mistralai/ministral-14b-2512,baseline,800,5.666666666666667
5ed41db4-f2f1-410c-b7b4-7c930cc0e7df,qwen/qwen3-235b-a22b,detailed_description,2775,1.3333333333333333
5f0e6a4b-eb32-4226-b076-579cf143e3cd,mistralai/ministral-14b-2512,departure_primed,800,10.0
5f1e56fa-673f-4b8f-bb8c-a94d514511fb,deepseek/deepseek-v3.2,constrained_ammonia,800,4.666666666666667
5f397156-a101-48d0-8b79-e9b9adc32ff3,meta-llama/llama-3.1-8b-instruct,detailed_description,800,6.666666666666667
5f798de1-13c7-49be-a2a1-6e0d61b54772,openai/gpt-5.4,constrained_ammonia,800,5.333333333333333
5fb4029e-2fa1-4ad7-a414-3ad711c119ff,openai/gpt-5.4,detailed_description,800,1.0
5fdf6f77-c901-4756-9369-5c31f8dd062f,qwen/qwen3-8b,departure_primed,2039,9.0
5fdff7d1-69ba-4d19-9394-f584d33445c6,mistralai/ministral-14b-2512,detailed_description,800,6.333333333333333
6006d2f1-7f85-4492-8185-17c14cf47634,meta-llama/llama-3.1-8b-instruct,constrained_no_light,727,6.0
602ba9c0-d849-40b9-8631-889ccb74e0b6,mistralai/ministral-14b-2512,baseline,800,4.0
60411329-36b3-4a41-a1a2-35900f1bf29a,deepseek/deepseek-v3.2,detailed_description,800,5.0
604c023f-044a-4c65-be68-6de3dfe3d94d,deepseek/deepseek-v3.2,departure_primed,800,9.0
6074ab3d-08a5-4e50-ab1f-d038bc50dac6,qwen/qwen3-8b,constrained_high_gravity,3189,0.3333333333333333
607fd0f9-9ec8-4e2b-abc6-55b1aef8225c,google/gemini-3.1-pro-preview,detailed_description,2704,2.0
608718c2-d27e-43f8-8c07-a19ceecf39fe,qwen/qwen3-8b,constrained_high_gravity,2122,0.3333333333333333
60ca08f0-ffa0-487e-90ca-32069bf07659,google/gemini-3.1-pro-preview,baseline,2340,4.0
